price,rooms,address
"$1,645 /mo","3 Beds, 1.5 Baths",House for Rent
"$2,067/mo","Studio, 1 Bath","8126 Belmont Stables Dr, Charlotte, NC 28216"
"$1,840 /mo","3 Beds, 2 Baths",House for Rent
"$1,936/mo","1 Bed, 1 Bath","8742 Appledale Dr, Charlotte, NC 28262"
"$2,200/mo","3 Beds, 2.5 Baths",Townhome for Rent
"$3,262/mo","2 Beds, 2 Baths","4322 Hubbard Rd, Charlotte, NC 28269"
"$2,355 /mo","2 Beds, 2.5 Baths",House for Rent
"$1,750/mo","2 Beds, 2.5 Baths","10637 Serape Rd, Charlotte, NC 28277"
"$2,000 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,030 /mo","4 Beds, 2.5 Baths","1100 Bilmark Ave, Charlotte, NC 28213"
"$1,930 /mo","3 Beds, 2.5 Baths",House for Rent
"$1,295 /mo","3 Beds, 1 Bath","2322 Arbor Loop Dr, Charlotte, NC 28217"
"$3,250 /mo","3 Beds, 2 Baths",Apartment for Rent
"$2,120 /mo","3 Beds, 2.5 Baths","11416 Northwoods Forest Dr, Charlotte, NC 28214"
"$1,880 /mo","3 Beds, 2 Baths",House for Rent
"$1,945 /mo","3 Beds, 2.5 Baths","13625 Haven Ridge Ln, Charlotte, NC 28215"
"$2,070 /mo","3 Beds, 2.5 Baths",Apartment for Rent
"$1,910 /mo","3 Beds, 2 Baths","5657 Tipperlinn Way, Charlotte, NC 28278"
"$1,950/mo","2 Beds, 2 Baths",Townhome for Rent
"$2,024/mo","Studio, 1 Bath","511 Queens Rd, Charlotte, NC 28207"
"$1,910/mo","1 Bed, 1 Bath",Apartment for Rent
"$3,120/mo","2 Beds, 2 Baths","14216 Laughing Gull Dr, Charlotte, NC 28278"
"$1,380/mo","2 Beds, 1 Bath",House for Rent
"$2,225 /mo","4 Beds, 2.5 Baths","9722 Mattforest Cir, Charlotte, NC 28277"
"$2,275 /mo","5 Beds, 2.5 Baths",Townhome for Rent
"$2,325/mo","3 Beds, 3.5 Baths","7421 Trotter Rd, Charlotte, NC 28216"
"$2,100/mo","3 Beds, 3.5 Baths",House for Rent
"$2,325/mo","3 Beds, 3.5 Baths","2303 Portola Ct, Charlotte, NC 28269"
$995/mo,"1 Bed, 1 Bath",House for Rent
"$1,600 /mo","1 Bed, 1 Bath","2416 Haybrook Ln, Charlotte, NC 28262"
"$2,275/mo","3 Beds, 3.5 Baths",House for Rent
"$1,620 /mo","4 Beds, 1 Bath","2409 Thornton Rd, Charlotte, NC 28208"
"$1,680 /mo","3 Beds, 1.5 Baths",House for Rent
"$2,657/mo","2 Beds, 2 Baths","617 Gentle Breeze Dr, Charlotte, NC 28273"
"$2,576/mo","2 Beds, 2 Baths",House for Rent
"$1,795 /mo","3 Beds, 2.5 Baths","14325 Plantation Park Blvd, Charlotte, NC 28277"
"$2,080 /mo","4 Beds, 2 Baths",Apartment for Rent
"$1,970 /mo","3 Beds, 2 Baths","7700 Arboretum Dr, Charlotte, NC 28270"
"$2,195 /mo","3 Beds, 2.5 Baths",Apartment for Rent
"$1,895 /mo","3 Beds, 2.5 Baths","3428 Kelsey Emma Ct, Charlotte, NC 28269"
"$2,195 /mo","4 Beds, 2.5 Baths",House for Rent
"$2,195 /mo","4 Beds, 2 Baths","1931 Teresa Jill Dr, Charlotte, NC 28213"
"$2,070 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,280 /mo","4 Beds, 2.5 Baths","9514 Abson Ct, Charlotte, NC 28215"
"$1,895 /mo","3 Beds, 2 Baths",House for Rent
"$1,995 /mo","4 Beds, 2.5 Baths","3744 Sipes Ln, Charlotte, NC 28269"
"$2,330 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,125 /mo","3 Beds, 2.5 Baths","12190 Canopy Ln, Charlotte, NC 28269"
"$2,320 /mo","4 Beds, 3 Baths",House for Rent
"$1,995 /mo","3 Beds, 2 Baths","10822 Claude Freeman Dr, Charlotte, NC 28262"
"$2,955 /mo","5 Beds, 2.5 Baths",House for Rent
