price,rooms,baths,square_feet,address
"$230,000",2 beds,2 beds,0.24,"9009 N May Ave #123, Oklahoma City, OK 73120"
"$425,000",5 beds,5 beds,"2,352","11708 SW 47th Pl, Mustang, OK 73064"
"$310,000",3 beds,3 beds,"9,718","6620 NW 154th St, Edmond, OK 73013"
"$347,400",3 beds,3 beds,864,"8405 NW 123rd St, Oklahoma City, OK 73142"
"$279,000",3 beds,3 beds,"8,533","11608 SW 14th St, Yukon, OK 73099"
"$300,000",3 beds,3 beds,"1,490","18229 Groveton Blvd, Edmond, OK 73012"
"$135,000",3 beds,3 beds,"8,960","436 NW 91st St, Oklahoma City, OK 73114"
"$125,000",3 beds,3 beds,"4,681","432 NW 91st St, Oklahoma City, OK 73114"
"$155,000",4 beds,4 beds,0.40,"228 NW 89th St, Oklahoma City, OK 73114"
"$227,900",3 beds,3 beds,"2,731","9704 Glover River Dr, Yukon, OK 73099"
"$359,900",4 beds,4 beds,0.43,"9225 SW 42nd St, Oklahoma City, OK 73179"
"$549,900",4 beds,4 beds,"1,412","2823 NW 40th St, Oklahoma City, OK 73112"
"$600,000",3 beds,3 beds,"6,438","13125 Three Oaks Dr, Jones, OK 73049"
"$460,000",4 beds,4 beds,"2,386","12824 Knight Hill Rd, Oklahoma City, OK 73142"
"$372,000",4 beds,4 beds,"9,875","17421 White Hawk Dr, Edmond, OK 73012"
"$445,000",4 beds,4 beds,"1,939","6516 NW 148th St, Oklahoma City, OK 73142"
"$349,000",3 beds,3 beds,"6,800","29 SW 168th St, Oklahoma City, OK 73170"
"$415,000",2 beds,2 beds,"2,280","12524 Arthur Ave, Oklahoma City, OK 73142"
"$218,000",3 beds,3 beds,"4,051","10505 Fawn Canyon Dr, Oklahoma City, OK 73162"
"$122,000",2 beds,2 beds,"1,518","2108 NE 23rd St, Oklahoma City, OK 73111"
"$220,000",3 beds,3 beds,"1,702","1200 NW 39th St, Oklahoma City, OK 73118"
"$310,000",4 beds,4 beds,"7,501","6201 Inland Rd, Warr Acres, OK 73132"
"$189,999",3 beds,3 beds,"2,803","7228 NW 17th St, Bethany, OK 73008"
"$250,000",3 beds,3 beds,"8,999","2011 NW 26th St, Oklahoma City, OK 73106"
"$210,000",3 beds,3 beds,"1,311","1832 NW 33rd St, Oklahoma City, OK 73118"
"$349,500",3 beds,3 beds,"6,120","904 NW 41st St, Oklahoma City, OK 73118"
"$220,000",4 beds,4 beds,"1,797","9912 S Youngs Ln, Oklahoma City, OK 73159"
"$305,000",3 beds,3 beds,0.24,"1301 N Mckinley Ave, Oklahoma City, OK 73106"
"$163,000",3 beds,3 beds,"1,230","2224 SW 59th St, Oklahoma City, OK 73119"
"$379,000",4 beds,4 beds,"5,502","18408 Bridlington Dr, Edmond, OK 73012"
"$280,000",4 beds,4 beds,"1,916","2009 Sara Vista Dr, Yukon, OK 73099"
"$274,900",4 beds,4 beds,"8,991","11748 SW 21st St, Yukon, OK 73099"
"$219,235",3 beds,3 beds,"1,870","10516 Big Blue Dr, Oklahoma City, OK 73114"
"$849,000",4 beds,4 beds,"7,405","16324 Morningside Dr, Edmond, OK 73013"
"$270,000",4 beds,4 beds,"1,709","3500 Furrow Dr, Yukon, OK 73099"
"$799,000",7 beds,7 beds,"5,001","913 NW 36th Ter, Oklahoma City, OK 73118"
"$230,000",2 beds,2 beds,"1,498","6162 N Brookline Ave #12, Oklahoma City, OK 73112"
"$247,500",3 beds,3 beds,"6,050","624 NW 112th St, Oklahoma City, OK 73114"
"$247,500",3 beds,3 beds,"2,291","612 NW 112th St, Oklahoma City, OK 73114"
"$379,000",4 beds,4 beds,"7,200","18225 Bridlington Dr, Edmond, OK 73012"
"$195,000",3 beds,3 beds,"1,803","1241 N Shawnee Ave, Oklahoma City, OK 73107"
"$145,000",2 beds,2 beds,"7,135","11413 Springhollow Rd #707, Oklahoma City, OK 73120"
"$401,900",4 beds,4 beds,"1,635","9301 SW 45th Ct, Oklahoma City, OK 73179"
"$224,900",4 beds,4 beds,"6,761","1100 SW 91st St, Oklahoma City, OK 73139"
"$292,000",4 beds,4 beds,"1,248","13817 Korbyn Dr, Oklahoma City, OK 73099"
"$217,000",2 beds,2 beds,"4,800","18513 Piedra Dr, Edmond, OK 73012"
"$349,900",3 beds,3 beds,"3,854","8613 NW 110th St, Oklahoma City, OK 73162"
"$220,000",3 beds,3 beds,"8,542","9504 Linus Dr, Moore, OK 73160"
"$320,000",4 beds,4 beds,"1,833","317 Partridge Run Rd, Yukon, OK 73099"
"$210,000",3 beds,3 beds,"6,011","1513 Wilburn Dr, Oklahoma City, OK 73127"
"$157,000",2 beds,2 beds,"3,400","3200 W Britton Rd #269, Oklahoma City, OK 73120"
"$445,500",3 beds,3 beds,"8,847","412 NW 45th St, Oklahoma City, OK 73118"
"$199,000",3 beds,3 beds,"1,626","3241 NW 42nd St, Oklahoma City, OK 73112"
"$323,840",4 beds,4 beds,"1,373","9101 NW 74th St, Yukon, OK 73099"
"$475,000",4 beds,4 beds,"6,970","5716 Gold Stone Ct, Mustang, OK 73064"
"$240,000",3 beds,3 beds,"1,373","3428 Piney River Dr, Yukon, OK 73099"
"$239,900",3 beds,3 beds,"6,970","3232 N Tulsa St, Oklahoma City, OK 73112"
"$985,000",4 beds,4 beds,"2,173","325 NW 17th St, Oklahoma City, OK 73103"
"$180,000",2 beds,2 beds,"6,599","1301 Oxford Way, Oklahoma City, OK 73120"
"$288,990",3 beds,3 beds,"1,087","1005 SW 139th St, Oklahoma City, OK 73170"
"$199,900",3 beds,3 beds,"1,372","608 NW 120th St, Oklahoma City, OK 73114"
"$220,000",3 beds,3 beds,"3,920","613 NW 112th St, Oklahoma City, OK 73114"
"$399,000",4 beds,4 beds,"1,376","1608 N Pennsylvania Ave, Oklahoma City, OK 73107"
"$278,000",3 beds,3 beds,"7,000","1004 SW 128th St, Oklahoma City, OK 73170"
"$1,395,000",3 beds,3 beds,"2,328","3131 NW 177 St, Edmond, OK 73012"
"$349,900",4 beds,4 beds,"7,000","11708 NW 104th St, Yukon, OK 73099"
"$224,549",3 beds,3 beds,"1,939","3312 Hondo Ter, Yukon, OK 73099"
"$1,095,000",3 beds,3 beds,"6,543","5800 Columbine Way, Oklahoma City, OK 73142"
"$845,000",4 beds,4 beds,"5,236","13209 Wisteria Way, Oklahoma City, OK 73170"
"$360,900",4 beds,4 beds,0.49,"16201 Whistle Creek Blvd, Edmond, OK 73013"
"$145,000",2 beds,2 beds,"1,914","11510 N May Ave #203 Ave #203, Oklahoma City, OK 73120"
"$310,000",3 beds,3 beds,"8,398","14000 Paddington Ave, Oklahoma City, OK 73142"
"$315,000",4 beds,4 beds,"1,373","6021 Queens Gate Rd, Oklahoma City, OK 73132"
"$179,900",2 beds,2 beds,"4,800","2215 N Bath Ave, Oklahoma City, OK 73111"
"$230,000",3 beds,3 beds,"4,130","11013 NW 98th St, Yukon, OK 73099"
"$169,900",2 beds,2 beds,"8,773","2120 NW 30th St, Oklahoma City, OK 73112"
"$224,900",3 beds,3 beds,"4,999","1332 NW 6th Pl, Moore, OK 73170"
"$468,000",4 beds,4 beds,0.59,"5400 NW 120th St, Oklahoma City, OK 73162"
"$59,000",2 beds,2 beds,"1,963","1700 NE 20th St, Oklahoma City, OK 73111"
"$250,000",3 beds,3 beds,"7,322","7424 NW 103rd St, Oklahoma City, OK 73162"
"$235,162",4 beds,4 beds,894,"3317 Hondo Ter, Yukon, OK 73099"
"$485,000",5 beds,5 beds,"1,858","18521 Diego Pl, Edmond, OK 73012"
"$232,686",3 beds,3 beds,"8,529","3316 Hondo Ter, Yukon, OK 73099"
"$213,152",3 beds,3 beds,"2,750","3313 Hondo Ter, Yukon, OK 73099"
"$229,049",3 beds,3 beds,"6,434","3309 Hondo Ter, Yukon, OK 73099"
"$224,175",3 beds,3 beds,"1,024","3305 Hondo Ter, Yukon, OK 73099"
"$226,490",3 beds,3 beds,"7,000","11444 SW 12th St, Yukon, OK 73099"
"$227,490",3 beds,3 beds,"1,328","11448 SW 12th St, Yukon, OK 73099"
"$189,000",2 beds,2 beds,"6,612","1717 N Kelham Ave, Oklahoma City, OK 73111"
"$227,490",3 beds,3 beds,"1,037","11452 SW 12th St, Yukon, OK 73099"
"$225,000",3 beds,3 beds,"7,501","2129 N Markwell St, Oklahoma City, OK 73127"
"$227,490",3 beds,3 beds,"1,405","11500 SW 12th St, Yukon, OK 73099"
"$299,000",4 beds,4 beds,"7,405","16712 Valley Crst, Edmond, OK 73012"
"$221,490",3 beds,3 beds,"2,753","11504 SW 12th St, Yukon, OK 73099"
"$925,000",5 beds,5 beds,"9,601","8217 NW 147th Ter, Oklahoma City, OK 73142"
"$149,900",4 beds,4 beds,630,"3417 S Douglas Ave, Oklahoma City, OK 73109"
"$346,550",3 beds,3 beds,"4,339","8313 NW 162nd St, Edmond, OK 73013"
"$749,999",4 beds,4 beds,"2,074","4125 SW 129th St, Oklahoma City, OK 73173"
"$231,439",3 beds,3 beds,0.27,"10000 SW 43 St, Mustang, OK 73064"
"$275,000",3 beds,3 beds,"1,459","938 E Hill St, Oklahoma City, OK 73105"
"$225,000",3 beds,3 beds,"1,963","12206 W Greenlea Chase, Oklahoma City, OK 73170"
"$399,000",2 beds,2 beds,"4,108","6204 Waterford Blvd #15, Oklahoma City, OK 73118"
"$335,000",4 beds,4 beds,"1,670","12032 NW 138th St, Piedmont, OK 73078"
