price,rooms,baths,square_feet,address
"$539,500",4 beds,4 beds,705,"5091 Quiet Falls Ct, Las Vegas, NV 89141"
"$450,000",3 beds,3 beds,981,"1508 Bryn Mawr Ave, Las Vegas, NV 89102"
"$366,000",3 beds,3 beds,"2,079","2830 Serenidad Dr, Las Vegas, NV 89123"
"$215,000",2 beds,2 beds,"5,227","200 Shadybrook Ln Unit D, Las Vegas, NV 89107"
"$1,199,000",4 beds,4 beds,"1,488","2301 Norway Maple St, Las Vegas, NV 89117"
"$329,999",3 beds,3 beds,0.26,"4465 Avery Park Ave, Las Vegas, NV 89110"
"$420,000",3 beds,3 beds,"1,239","7608 Peaceful Trellis Dr, Las Vegas, NV 89179"
"$345,000",2 beds,2 beds,"2,178","3657 Laguna Verde Way, Las Vegas, NV 89121"
"$283,500",2 beds,2 beds,968,"3618 Three Bars Ct, Las Vegas, NV 89115"
"$750,000",4 beds,4 beds,"4,752","6101 Blowing Bellows St, Las Vegas, NV 89130"
"$387,500",3 beds,3 beds,0.32,"7513 Brisa Del Mar Ave, Las Vegas, NV 89179"
"$315,000",2 beds,2 beds,"1,440","2127 Pine Breeze Ln #2127, Las Vegas, NV 89119"
"$799,900",3 beds,3 beds,"2,614","9883 Scottish Glen Ct, Las Vegas, NV 89178"
"$719,000",5 beds,5 beds,"1,685","6020 Rabbit Track St, Las Vegas, NV 89130"
"$1,350,000",5 beds,5 beds,"2,614","11055 Lannister St, Las Vegas, NV 89183"
"$340,000",3 beds,3 beds,"1,859","5403 Bradford Pear Dr, Las Vegas, NV 89122"
"$440,000",3 beds,3 beds,"2,614","8337 Nebula Cloud Ave, Las Vegas, NV 89131"
"$184,000",2 beds,2 beds,960,"1822 N Decatur Blvd #202, Las Vegas, NV 89108"
"$619,000",4 beds,4 beds,"3,920","4489 Wilder Pl, Las Vegas, NV 89121"
"$539,000",4 beds,4 beds,"2,965","5268 Tulip Hill Ave, Las Vegas, NV 89141"
"$419,900",3 beds,3 beds,0.27,"7857 Lovely Pine Pl, Las Vegas, NV 89143"
"$229,900",2 beds,2 beds,"1,283","5140 Indian River Dr #319, Las Vegas, NV 89103"
"$445,000",3 beds,3 beds,"2,178","1038 Silver Creek Ave, Las Vegas, NV 89183"
"$208,000",2 beds,2 beds,"1,834","201 Mission Laguna Ln #104, Las Vegas, NV 89107"
"$395,000",3 beds,3 beds,"3,602","3432 Crystal Tower St, Las Vegas, NV 89129"
"$450,000",3 beds,3 beds,"6,534","8009 Loma Del Ray St, Las Vegas, NV 89131"
"$358,000",3 beds,3 beds,"4,043","6320 Smooth Plain Ave, Las Vegas, NV 89139"
"$449,900",3 beds,3 beds,"8,276","4837 Sparkling Sky Ave, Las Vegas, NV 89130"
"$495,000",3 beds,3 beds,"2,798","7537 Tumbling St, Las Vegas, NV 89131"
"$925,000",4 beds,4 beds,0.52,"2177 Mohawk St, Las Vegas, NV 89146"
"$360,000",2 beds,2 beds,"1,416","232 Jon Belger Dr, Las Vegas, NV 89145"
"$460,000",4 beds,4 beds,"1,742","1419 Wengert Ave, Las Vegas, NV 89104"
"$700,000",4 beds,4 beds,"1,946","10045 Twilight Mist Ct, Las Vegas, NV 89148"
"$239,000",2 beds,2 beds,"3,049","4357 Avondale Ave, Las Vegas, NV 89121"
"$2,100,000",5 beds,5 beds,945,"2205 Paiute Meadows Dr, Las Vegas, NV 89134"
"$694,500",5 beds,5 beds,"2,359","7920 Brent Leaf Ave, Las Vegas, NV 89131"
"$540,000",4 beds,4 beds,"2,775","10560 Bella Camrosa Dr, Las Vegas, NV 89141"
"$420,000",3 beds,3 beds,"6,098","6534 Jordan River Dr, Las Vegas, NV 89156"
"$1,095,000",4 beds,4 beds,"1,870","2845 Queens Courtyard Dr, Las Vegas, NV 89109"
"$799,000",4 beds,4 beds,"5,663","10058 Saint Augustine St, Las Vegas, NV 89183"
"$799,999",4 beds,4 beds,"2,820","10798 Bernini Dr, Las Vegas, NV 89141"
"$425,000",3 beds,3 beds,"3,485","7601 Eclat Ct, Las Vegas, NV 89131"
"$489,900",4 beds,4 beds,"2,616","3304 Crystal Tower St, Las Vegas, NV 89129"
"$2,588,880",6 beds,6 beds,"9,583","5880 W Oquendo Rd, Las Vegas, NV 89118"
"$725,000",4 beds,4 beds,"3,005","2092 Surrey Ln, Las Vegas, NV 89119"
"$569,000",4 beds,4 beds,"8,712","5906 Arbor Downs Ave, Las Vegas, NV 89139"
"$433,000",3 beds,3 beds,"2,058","8976 Sandy Slate Way, Las Vegas, NV 89123"
"$214,000",3 beds,3 beds,"4,792","4730 E Craig Rd #2091, Las Vegas, NV 89115"
"$345,000",3 beds,3 beds,"2,023","3705 Strutz Ave, Las Vegas, NV 89110"
"$173,888",1 bed,1 bed,"6,098","5405 Indian River Dr #395, Las Vegas, NV 89103"
"$635,000",3 beds,3 beds,"5,992","331 Spotted Dove St, Las Vegas, NV 89138"
"$835,000",2 beds,2 beds,1.02,"2777 Paradise Rd #2303, Las Vegas, NV 89109"
"$495,999",3 beds,3 beds,"2,401","4598 Milvio Ave, Las Vegas, NV 89141"
"$429,000",4 beds,4 beds,0.42,"8605 Blowing Pines Dr, Las Vegas, NV 89143"
"$390,000",3 beds,3 beds,"2,641","7054 Pacific Coast St, Las Vegas, NV 89148"
"$165,000",1 bed,1 bed,"3,920","220 Mission Newport Ln #108, Las Vegas, NV 89107"
"$725,000",4 beds,4 beds,"1,282","8104 Bay Harbor Dr, Las Vegas, NV 89128"
"$475,000",3 beds,3 beds,"4,356","2613 Cathedral Ln, Las Vegas, NV 89108"
"$599,999",3 beds,3 beds,"1,181","5353 Riverboat Ct, Las Vegas, NV 89130"
"$440,000",3 beds,3 beds,"1,276","Undisclosed address, Las Vegas, NV 89121"
"$825,000",4 beds,4 beds,"7,841","8117 Gothic Ave, Las Vegas, NV 89117"
"$569,000",5 beds,5 beds,700,"10328 Northern Hills Ave, Las Vegas, NV 89166"
"$584,000",3 beds,3 beds,"1,782","9476 W Mesa Vista Ave, Las Vegas, NV 89148"
"$1,349,000",3 beds,3 beds,"6,098","2664 Mystere Ct, Las Vegas, NV 89117"
"$110,000",1 bed,1 bed,"2,195","2451 N Rainbow Blvd #2064, Las Vegas, NV 89108"
"$1,395,000",6 beds,6 beds,"1,896","1315 Athens Point Ave, Las Vegas, NV 89123"
"$229,999",2 beds,2 beds,"6,098","350 E Desert Inn Rd Unit G104, Las Vegas, NV 89109"
"$300,000",2 beds,2 beds,"1,784","6480 Annie Oakley Dr #713, Las Vegas, NV 89120"
"$749,000",4 beds,4 beds,"4,356","9247 Wilderness Glen Ave, Las Vegas, NV 89178"
"$699,000",2 beds,2 beds,"1,568","10804 Heritage Hills Dr, Las Vegas, NV 89134"
"$304,999",3 beds,3 beds,"3,485","5627 Vineyard Ln #57, Las Vegas, NV 89110"
"$529,999",4 beds,4 beds,660,"8195 Retriever Ave, Las Vegas, NV 89147"
"$320,000",3 beds,3 beds,"2,588","2312 Beverly Way, Las Vegas, NV 89104"
"$225,000",2 beds,2 beds,"6,534","2615 Red Rock St #101, Las Vegas, NV 89146"
"$354,995",2 beds,2 beds,"1,687","4200 S Valley View Blvd #1043, Las Vegas, NV 89103"
"$585,000",4 beds,4 beds,"5,227","5656 Golden Leaf Ave, Las Vegas, NV 89122"
"$650,000",4 beds,4 beds,"2,908","9840 Abel Cliff St, Las Vegas, NV 89143"
"$887,000",6 beds,6 beds,"4,356","6131 Donald Nelson Ave, Las Vegas, NV 89131"
"$425,000",3 beds,3 beds,"3,752","2295 Crooked Creek Ave, Las Vegas, NV 89123"
"$900,000",3 beds,3 beds,0.63,"9098 Tierra Santa Ave, Las Vegas, NV 89129"
"$849,500",4 beds,4 beds,"1,846","3422 E Rochelle Ave, Las Vegas, NV 89121"
