price,rooms,baths,square_feet,address
"$365,000",2 beds,2 beds,"1,855","2258 N Nicklaus Dr, Mesa, AZ 85215"
"$905,000",5 beds,5 beds,"7,919","10134 E Talon Ave, Mesa, AZ 85212"
"$560,000",3 beds,3 beds,"5,585","10519 E Corbin Ave, Mesa, AZ 85212"
"$185,000",2 beds,2 beds,"3,049","9316 E Balsam Ave #34, Mesa, AZ 85208"
"$79,900",2 beds,2 beds,"1,056","11101 E University Dr #49, Apache Junction, AZ 85120"
"$409,900",3 beds,3 beds,"4,964","6335 E Brown Rd #1062, Mesa, AZ 85205"
"$99,999",2 beds,2 beds,"3,262","8103 E Southern Ave #154, Mesa, AZ 85209"
"$99,999",2 beds,2 beds,0.37,"8103 E Southern Ave #205, Mesa, AZ 85209"
"$299,900",3 beds,3 beds,"1,559","478 Leisure World --, Mesa, AZ 85206"
"$830,721",4 beds,4 beds,"1,559","2449 E Presidio St, Mesa, AZ 85213"
"$394,999",3 beds,3 beds,"1,066","527 S Stewart St, Mesa, AZ 85202"
"$599,999",3 beds,3 beds,35.97,"1660 N 59th St, Mesa, AZ 85205"
"$754,900",4 beds,4 beds,"1,577","9725 E Lompoc Ave, Mesa, AZ 85209"
"$305,000",1 bed,1 bed,"6,157","7950 E Keats Ave #133, Mesa, AZ 85209"
"$549,900",3 beds,3 beds,"3,422","7107 E Milagro Ave, Mesa, AZ 85209"
"$110,000",3 beds,3 beds,"7,417","4065 E University Dr #111, Mesa, AZ 85205"
"$650,000",4 beds,4 beds,"1,935","10345 E Pantera Ave, Mesa, AZ 85212"
"$349,900",3 beds,3 beds,"5,400","9233 E Neville Ave #1101, Mesa, AZ 85209"
"$825,000",4 beds,4 beds,616,"5345 E Mclellan Rd #91, Mesa, AZ 85205"
"$67,000",2 beds,2 beds,"1,040","2600 E Allred Ave Unit B22, Mesa, AZ 85204"
"$850,000",6 beds,6 beds,"1,439","7260 E Portobello Ave, Mesa, AZ 85212"
"$830,000",5 beds,5 beds,"4,054","3019 E Fountain St, Mesa, AZ 85213"
"$204,900",3 beds,3 beds,960,"650 N Hawes Rd #2861, Mesa, AZ 85207"
"$580,000",4 beds,4 beds,980,"3346 E Rochelle St, Mesa, AZ 85213"
"$360,000",3 beds,3 beds,"1,490","2761 W Jacinto Cir, Mesa, AZ 85202"
"$339,000",2 beds,2 beds,"2,327","1014 Leisure World --, Mesa, AZ 85206"
"$587,900",3 beds,3 beds,"2,462","6149 E Minton Pl, Mesa, AZ 85215"
"$473,240",4 beds,4 beds,"9,734","2859 W Sable Ave, Apache Junction, AZ 85120"
"$675,000",3 beds,3 beds,"2,691","2112 N Acacia Cir, Mesa, AZ 85213"
"$400,000",4 beds,4 beds,"9,935","10930 E Carol Ave, Mesa, AZ 85208"
"$810,000",5 beds,5 beds,"1,537","3060 N Ridgecrest St #136, Mesa, AZ 85207"
"$440,000",3 beds,3 beds,"4,400","2336 W Plata Ave, Mesa, AZ 85202"
"$198,500",2 beds,2 beds,"2,968","8500 E Southern Ave #336, Mesa, AZ 85209"
"$530,000",3 beds,3 beds,"7,924","6615 E Sierra Morena St, Mesa, AZ 85215"
"$80,000",2 beds,2 beds,"1,136","305 S Val Vista Dr #243, Mesa, AZ 85204"
"$550,000",3 beds,3 beds,"7,457","1003 E Inca St, Mesa, AZ 85203"
"$330,000",3 beds,3 beds,"1,664","1342 W Emerald Ave #224, Mesa, AZ 85202"
"$669,900",4 beds,4 beds,"2,007","3519 N Diego --, Mesa, AZ 85215"
"$649,999",3 beds,3 beds,"6,726","6333 E Viewmont Dr #66, Mesa, AZ 85215"
"$279,000",3 beds,3 beds,"1,440","712 N Santa Barbara -- #8, Mesa, AZ 85201"
"$560,000",2 beds,2 beds,"1,809","10114 E Tiger Lily Ave, Mesa, AZ 85212"
"$360,000",2 beds,2 beds,"7,928","5663 E Decatur St, Mesa, AZ 85205"
"$424,900",3 beds,3 beds,"1,284","1342 W 6th Dr, Mesa, AZ 85202"
"$499,000",6 beds,6 beds,889,"1018 W Rio Salado Pkwy, Mesa, AZ 85201"
"$1,575,000",5 beds,5 beds,"1,800","3951 E Encanto St, Mesa, AZ 85205"
"$849,000",3 beds,3 beds,"8,335","3829 N Morning Dove Cir N, Mesa, AZ 85207"
"$1,590,000",8 beds,8 beds,"1,761","8105 E Plymouth St, Mesa, AZ 85207"
"$2,250,000",6 beds,6 beds,"7,022","2437 E Minton St, Mesa, AZ 85213"
"$599,000",4 beds,4 beds,936,"505 S Ridge --, Mesa, AZ 85204"
"$335,000",2 beds,2 beds,"1,363","1350 S Greenfield Rd #2021, Mesa, AZ 85206"
"$499,000",3 beds,3 beds,"1,832","2441 E Hale St, Mesa, AZ 85213"
"$549,900",3 beds,3 beds,"5,715","1242 S Oracle --, Mesa, AZ 85204"
"$475,000",3 beds,3 beds,"1,667","4202 E Broadway Rd #13, Mesa, AZ 85206"
"$319,000",2 beds,2 beds,"8,185","1550 N Stapley Dr #87, Mesa, AZ 85203"
"$525,000",2 beds,2 beds,"1,400","2503 S Tambor --, Mesa, AZ 85209"
"$90,000",2 beds,2 beds,"6,233","2206 S Ellsworth Rd #1736, Mesa, AZ 85209"
"$399,900",3 beds,3 beds,"3,504","2373 Leisure World --, Mesa, AZ 85206"
"$165,000",1 bed,1 bed,0.35,"7750 E Broadway Rd #904, Mesa, AZ 85208"
"$480,000",4 beds,4 beds,"5,054","1061-63 N July Cir, Mesa, AZ 85203"
"$429,000",2 beds,2 beds,0.48,"6202 E Mckellips Rd #195, Mesa, AZ 85215"
"$549,000",5 beds,5 beds,"2,756","624 N Ashbrook Cir, Mesa, AZ 85213"
"$410,000",3 beds,3 beds,0.27,"2559 E Javelina Ave, Mesa, AZ 85204"
"$94,900",2 beds,2 beds,"6,046","300 S Val Vista Dr #20, Mesa, AZ 85204"
"$790,000",4 beds,4 beds,1.54,"9765 E Grandview St, Mesa, AZ 85207"
"$299,900",2 beds,2 beds,"6,223","745 N Dobson Rd #224, Mesa, AZ 85201"
"$330,000",3 beds,3 beds,0.43,"9233 E Neville Ave #1112, Mesa, AZ 85209"
"$815,000",5 beds,5 beds,"3,113","1215 E Kramer Cir, Mesa, AZ 85203"
"$535,000",3 beds,3 beds,"8,346","1008 W Indigo St, Mesa, AZ 85201"
"$860,000",5 beds,5 beds,"4,147","4821 S Orbit --, Mesa, AZ 85212"
"$690,000",5 beds,5 beds,"8,100","6958 E Red Hawk Cir, Mesa, AZ 85207"
"$479,995",4 beds,4 beds,"2,475","8114 E Osage Ave, Mesa, AZ 85212"
"$460,000",3 beds,3 beds,"6,193","5264 E Hopi Ave, Mesa, AZ 85206"
"$675,000",4 beds,4 beds,"1,937","3511 N Arco --, Mesa, AZ 85213"
"$500,000",4 beds,4 beds,"5,615","2617 E Glade Ave, Mesa, AZ 85204"
"$540,000",4 beds,4 beds,"1,899","5047 E Diamond Ave, Mesa, AZ 85206"
"$34,500",2 beds,2 beds,"3,230","4065 E University Dr #250, Mesa, AZ 85205"
"$649,900",6 beds,6 beds,"2,398","10548 E Palladium Dr, Mesa, AZ 85212"
